article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
2153,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,2,1,December,2007,https://link.springer.com/journal/13024/2/1,Research Article,Pathological cell-cell interactions are necessary for striatal pathogenesis in a conditional mouse model of Huntington's disease,https://link.springer.com/article/10.1186/1750-1326-2-8
2154,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,2,1,December,2007,https://link.springer.com/journal/13024/2/1,Research Article,"Fibril specific, conformation dependent antibodies recognize a generic epitope common to amyloid fibrils and fibrillar oligomers that is absent in prefibrillar oligomers",https://link.springer.com/article/10.1186/1750-1326-2-18
2155,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,2,1,December,2007,https://link.springer.com/journal/13024/2/1,Review,"The Alzheimer's disease β-secretase enzyme, BACE1",https://link.springer.com/article/10.1186/1750-1326-2-22
2156,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,1,1,December,2006,https://link.springer.com/journal/13024/1/1,Research Article,Steroidogenic Acute Regulatory Protein (StAR): Evidence of Gonadotropin-Induced Steroidogenesis in Alzheimer Disease,https://link.springer.com/article/10.1186/1750-1326-1-14
2157,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,1,1,December,2006,https://link.springer.com/journal/13024/1/1,Research Article,Apolipoprotein E decreases tau kinases and phospho-tau levels in primary neurons,https://link.springer.com/article/10.1186/1750-1326-1-18
2158,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,1,1,December,2006,https://link.springer.com/journal/13024/1/1,Research Article,Pharmacologic reductions of total tau levels; implications for the role of microtubule dynamics in regulating tau expression,https://link.springer.com/article/10.1186/1750-1326-1-6
2159,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,1,1,December,2006,https://link.springer.com/journal/13024/1/1,Review,Multiple pathways contribute to the pathogenesis of Huntington disease,https://link.springer.com/article/10.1186/1750-1326-1-19
2160,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,12,December,2019,https://link.springer.com/journal/12035/56/12,Original Paper,Circular RNAs as Potential Blood Biomarkers in Amyotrophic Lateral Sclerosis,https://link.springer.com/article/10.1007/s12035-019-1627-x
2161,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,12,December,2019,https://link.springer.com/journal/12035/56/12,Original Paper,"Functional Regulation of an Oxidative Stress Mediator, Rac1, in Diabetic Retinopathy",https://link.springer.com/article/10.1007/s12035-019-01696-5
2162,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,12,December,2019,https://link.springer.com/journal/12035/56/12,Original Paper,Chronic Dyrk1 Inhibition Delays the Onset of AD-Like Pathology in 3xTg-AD Mice,https://link.springer.com/article/10.1007/s12035-019-01684-9
2163,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,12,December,2019,https://link.springer.com/journal/12035/56/12,Original Paper,Olfactory Training Prevents Olfactory Dysfunction Induced by Bulbar Excitotoxic Lesions: Role of Neurogenesis and Dopaminergic Interneurons,https://link.springer.com/article/10.1007/s12035-019-1639-6
2164,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,11,November,2019,https://link.springer.com/journal/12035/56/11,Original Paper,Rheologically Essential Surfactant Proteins of the CSF Interacting with Periventricular White Matter Changes in Hydrocephalus Patients – Implications for CSF Dynamics and the Glymphatic System,https://link.springer.com/article/10.1007/s12035-019-01648-z
2165,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,11,November,2019,https://link.springer.com/journal/12035/56/11,Original Paper,Glia-Like Cells from Late-Passage Human MSCs Protect Against Ischemic Stroke Through IGFBP-4,https://link.springer.com/article/10.1007/s12035-019-1629-8
2166,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,11,November,2019,https://link.springer.com/journal/12035/56/11,Original Paper,Paraquat as an Environmental Risk Factor in Parkinson’s Disease Accelerates Age-Related Degeneration Via Rapid Influx of Extracellular Zn2+ into Nigral Dopaminergic Neurons,https://link.springer.com/article/10.1007/s12035-019-01642-5
2167,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,11,November,2019,https://link.springer.com/journal/12035/56/11,Original Paper,S-Ketamine Reverses Hippocampal Dendritic Spine Deficits in Flinders Sensitive Line Rats Within 1 h of Administration,https://link.springer.com/article/10.1007/s12035-019-1613-3
2168,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,10,October,2019,https://link.springer.com/journal/12035/56/10,Original Paper,Prominent Postsynaptic and Dendritic Exocytosis of Endogenous BDNF Vesicles in BDNF-GFP Knock-in Mice,https://link.springer.com/article/10.1007/s12035-019-1551-0
2169,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,10,October,2019,https://link.springer.com/journal/12035/56/10,Original Paper,Amyloid-β Oligomers Regulate ADAM10 Synaptic Localization Through Aberrant Plasticity Phenomena,https://link.springer.com/article/10.1007/s12035-019-1583-5
2170,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,10,October,2019,https://link.springer.com/journal/12035/56/10,Original Paper,Chemotherapy-Induced Cognitive Impairment Is Associated with Increased Inflammation and Oxidative Damage in the Hippocampus,https://link.springer.com/article/10.1007/s12035-019-1589-z
2171,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,10,October,2019,https://link.springer.com/journal/12035/56/10,Original Paper,Higher Reliance on Glycolysis Limits Glycolytic Responsiveness in Degenerating Glaucomatous Optic Nerve,https://link.springer.com/article/10.1007/s12035-019-1576-4
2172,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,9,September,2019,https://link.springer.com/journal/12035/56/9,Review Paper,Blood-Based Biomarkers in High Grade Gliomas: a Systematic Review,https://link.springer.com/article/10.1007/s12035-019-1509-2
2173,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,9,September,2019,https://link.springer.com/journal/12035/56/9,Original Paper,Water-Soluble Arginyl–Diosgenin Analog Attenuates Hippocampal Neurogenesis Impairment Through Blocking Microglial Activation Underlying NF-κB and JNK MAPK Signaling in Adult Mice Challenged by LPS,https://link.springer.com/article/10.1007/s12035-019-1496-3
2174,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,9,September,2019,https://link.springer.com/journal/12035/56/9,Original Paper,Inhibition of Semaphorin3A Promotes Ocular Dominance Plasticity in the Adult Rat Visual Cortex,https://link.springer.com/article/10.1007/s12035-019-1499-0
2175,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,9,September,2019,https://link.springer.com/journal/12035/56/9,Original Paper,Rab18 Collaborates with Rab7 to Modulate Lysosomal and Autophagy Activities in the Nervous System: an Overlapping Mechanism for Warburg Micro Syndrome and Charcot-Marie-Tooth Neuropathy Type 2B,https://link.springer.com/article/10.1007/s12035-019-1471-z
2176,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,8,August,2019,https://link.springer.com/journal/12035/56/8,Review Paper,Insights into the Bidirectional Properties of the Sheep–Deer Prion Transmission Barrier,https://link.springer.com/article/10.1007/s12035-018-1443-8
2177,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,8,August,2019,https://link.springer.com/journal/12035/56/8,Review Paper,Animal Models of Traumatic Brain Injury and Assessment of Injury Severity,https://link.springer.com/article/10.1007/s12035-018-1454-5
2178,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,8,August,2019,https://link.springer.com/journal/12035/56/8,Original Paper,Impaired Pentose Phosphate Pathway in the Spinal Cord of the hSOD1G93A Mouse Model of Amyotrophic Lateral Sclerosis,https://link.springer.com/article/10.1007/s12035-019-1485-6
2179,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,8,August,2019,https://link.springer.com/journal/12035/56/8,Review Paper,The Role of Ceramide and Sphingosine-1-Phosphate in Alzheimer’s Disease and Other Neurodegenerative Disorders,https://link.springer.com/article/10.1007/s12035-018-1448-3
2180,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,7,July,2019,https://link.springer.com/journal/12035/56/7,Original Paper,ESCRT Proteins Control the Dendritic Morphology of Developing and Mature Hippocampal Neurons,https://link.springer.com/article/10.1007/s12035-018-1418-9
2181,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,7,July,2019,https://link.springer.com/journal/12035/56/7,Original Paper,Replication and Meta-analysis of the Association between BDNF Val66Met Polymorphism and Cognitive Impairment in Patients Receiving Chemotherapy,https://link.springer.com/article/10.1007/s12035-018-1410-4
2182,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,7,July,2019,https://link.springer.com/journal/12035/56/7,Original Paper,Conditional Haploinsufficiency of β-Catenin Aggravates Neuronal Damage in a Paraquat-Based Mouse Model of Parkinson Disease,https://link.springer.com/article/10.1007/s12035-018-1431-z
2183,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,7,July,2019,https://link.springer.com/journal/12035/56/7,Original Paper,Increased Active OMI/HTRA2 Serine Protease Displays a Positive Correlation with Cholinergic Alterations in the Alzheimer’s Disease Brain,https://link.springer.com/article/10.1007/s12035-018-1383-3
2184,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,6,June,2019,https://link.springer.com/journal/12035/56/6,Original Paper,Genetic Knockdown of mGluR5 in Striatal D1R-Containing Neurons Attenuates l-DOPA-Induced Dyskinesia in Aphakia Mice,https://link.springer.com/article/10.1007/s12035-018-1356-6
2185,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,6,June,2019,https://link.springer.com/journal/12035/56/6,Original Paper,Medial Forebrain Bundle Deep Brain Stimulation Reverses Anhedonic-Like Behavior in a Chronic Model of Depression: Importance of BDNF and Inflammatory Cytokines,https://link.springer.com/article/10.1007/s12035-018-1381-5
2186,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,6,June,2019,https://link.springer.com/journal/12035/56/6,Original Paper,Alterations in the Serotonin and Dopamine Pathways by Cystathionine Beta Synthase Overexpression in Murine Brain,https://link.springer.com/article/10.1007/s12035-018-1323-2
2187,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,6,June,2019,https://link.springer.com/journal/12035/56/6,Original Paper,SNAP25 Gene Polymorphisms Protect Against Parkinson’s Disease and Modulate Disease Severity in Patients,https://link.springer.com/article/10.1007/s12035-018-1386-0
2188,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,5,May,2019,https://link.springer.com/journal/12035/56/5,Original Paper,Cerebrospinal Fluid Total and Phosphorylated α-Synuclein in Patients with Creutzfeldt–Jakob Disease and Synucleinopathy,https://link.springer.com/article/10.1007/s12035-018-1313-4
2189,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,56,5,May,2019,https://link.springer.com/journal/12035/56/5,Original Paper,Triclocarban Disrupts the Epigenetic Status of Neuronal Cells and Induces AHR/CAR-Mediated Apoptosis,https://link.springer.com/article/10.1007/s12035-018-1285-4
