article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
2808,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,4,December,2015,https://link.springer.com/journal/13193/6/4,Review Article,Bilateral Mastectomy for Unilateral Breast Cancer: a Perplexing Trend,https://link.springer.com/article/10.1007/s13193-015-0450-8
204,Medicine & Public Health,Cardiology,Journal of Thrombosis and Thrombolysis,http://link.springer.com/journal/11239,48,1,July,2019,https://link.springer.com/journal/11239/48/1,Original Paper,Evaluation of heparin induced thrombocytopenia using probability scores in a mechanical circulatory support population,https://link.springer.com/article/10.1007/s11239-019-01843-8
3248,Biomedicine,Pharmacology-Toxicology,AAPS PharmSciTech,http://link.springer.com/journal/12249,20,2,February,2019,https://link.springer.com/journal/12249/20/2,Research Article,Spray-Dried Succinylated Soy Protein Microparticles for Oral Ibuprofen Delivery,https://link.springer.com/article/10.1208/s12249-018-1250-6
3719,Biomedicine,Pharmacology-Toxicology,BMC Pharmacology and Toxicology,http://link.springer.com/journal/40360,20,1,December,2019,https://link.springer.com/journal/40360/20/1,Research Article,Identification of undecylenic acid as EAG channel inhibitor using surface plasmon resonance-based screen of KCNH channels,https://link.springer.com/article/10.1186/s40360-019-0324-8
1806,Biomedicine,Neurology,e-Neuroforum,http://link.springer.com/journal/13295,7,3,September,2016,https://link.springer.com/journal/13295/7/3,Review Article,The dynamic connectome,https://link.springer.com/article/10.1007/s13295-016-0026-2
3815,Biomedicine,Pharmacology-Toxicology,Psychopharmacology,http://link.springer.com/journal/213,235,6,June,2018,https://link.springer.com/journal/213/235/6,Review,New steps for treating alcohol use disorder,https://link.springer.com/article/10.1007/s00213-018-4887-7
629,Medicine & Public Health,Cardiology,Clinical Autonomic Research,http://link.springer.com/journal/10286,27,1,February,2017,https://link.springer.com/journal/10286/27/1,Research Article,Dexmedetomidine for refractory adrenergic crisis in familial dysautonomia,https://link.springer.com/article/10.1007/s10286-016-0383-5
715,Medicine & Public Health,Cardiology,Cardiovascular Drugs and Therapy,http://link.springer.com/journal/10557,30,2,April,2016,https://link.springer.com/journal/10557/30/2,Original Article,Clinical Significance of Laboratory-determined Aspirin Poor Responsiveness After Primary Percutaneous Coronary Intervention,https://link.springer.com/article/10.1007/s10557-016-6643-8
768,Biomedicine,Immunology,Journal of Clinical Immunology,http://link.springer.com/journal/10875,38,2,February,2018,https://link.springer.com/journal/10875/38/2,Original Article,Analysis of Chronic Granulomatous Disease in the Kavkazi Population in Israel Reveals Phenotypic Heterogeneity in Patients with the Same NCF1 mutation (c.579G>A),https://link.springer.com/article/10.1007/s10875-018-0475-1
3906,Biomedicine,Pharmacology-Toxicology,Journal of Pharmacokinetics and Pharmacodynamics,http://link.springer.com/journal/10928,45,6,December,2018,https://link.springer.com/journal/10928/45/6,Original Paper,Modeling near-continuous clinical endpoint as categorical: application to longitudinal exposure–response modeling of Mayo scores for golimumab in patients with ulcerative colitis,https://link.springer.com/article/10.1007/s10928-018-9610-0
1268,Biomedicine,Immunology,Pathology & Oncology Research,http://link.springer.com/journal/12253,24,1,January,2018,https://link.springer.com/journal/12253/24/1,Original Article,Pathological Findings in Myasthenia Gravis Patients with Thymic Hyperplasia and Thymoma,https://link.springer.com/article/10.1007/s12253-017-0213-7
2674,Medicine & Public Health,Oncology,"Cancer Immunology, Immunotherapy",http://link.springer.com/journal/262,68,8,August,2019,https://link.springer.com/journal/262/68/8,Original Article,Editing the immunopeptidome of melanoma cells using a potent inhibitor of endoplasmic reticulum aminopeptidase 1 (ERAP1),https://link.springer.com/article/10.1007/s00262-019-02358-0
1894,Biomedicine,Neurology,Neurotherapeutics,http://link.springer.com/journal/13311,16,1,January,2019,https://link.springer.com/journal/13311/16/1,Original Article,Mitochondrial Modulation by Dichloroacetate Reduces Toxicity of Aberrant Glial Cells and Gliosis in the SOD1G93A Rat Model of Amyotrophic Lateral Sclerosis,https://link.springer.com/article/10.1007/s13311-018-0659-7
3155,Biomedicine,Pharmacology-Toxicology,Journal of Pharmaceutical Innovation,http://link.springer.com/journal/12247,14,1,March,2019,https://link.springer.com/journal/12247/14/1,Original Article,Preparation and Evaluation of a Bio-Erodible Bio-Adhesive Drug Delivery System Designed for Intraoral Extended Release of Flurbiprofen: In Vitro and In Vivo Assessments,https://link.springer.com/article/10.1007/s12247-018-9327-z
2331,Biomedicine,Neurology,Acta Neuropathologica Communications,http://link.springer.com/journal/40478,5,1,December,2017,https://link.springer.com/journal/40478/5/1,Research,Hydrocephalus due to multiple ependymal malformations is caused by mutations in the MPDZ gene,https://link.springer.com/article/10.1186/s40478-017-0438-4
3939,Biomedicine,Pharmacology-Toxicology,Journal of Pharmacokinetics and Pharmacodynamics,http://link.springer.com/journal/10928,44,4,August,2017,https://link.springer.com/journal/10928/44/4,Original Paper,Age-structured population model of cell survival,https://link.springer.com/article/10.1007/s10928-017-9520-6
579,Medicine & Public Health,Cardiology,Clinical Autonomic Research,http://link.springer.com/journal/10286,29,4,August,2019,https://link.springer.com/journal/10286/29/4,Review Article,A practical guide to active stand testing and analysis using continuous beat-to-beat non-invasive blood pressure monitoring,https://link.springer.com/article/10.1007/s10286-019-00606-y
3942,Biomedicine,Pharmacology-Toxicology,Journal of Pharmacokinetics and Pharmacodynamics,http://link.springer.com/journal/10928,44,3,June,2017,https://link.springer.com/journal/10928/44/3,Original Paper,Nonlinear mixed-effects models for pharmacokinetic data analysis: assessment of the random-effects distribution ,https://link.springer.com/article/10.1007/s10928-017-9510-8
1392,Biomedicine,Immunology,Parasitology Research,http://link.springer.com/journal/436,117,11,November,2018,https://link.springer.com/journal/436/117/11,Original Paper,"First report on Protostrongylus cuniculorum (Nematoda: Protostrongylidae) in the European brown hare (Lepus europaeus Pallas, 1778 L.) from Bulgaria",https://link.springer.com/article/10.1007/s00436-018-6031-3
3318,Biomedicine,Pharmacology-Toxicology,Cardiovascular Toxicology,http://link.springer.com/journal/12012,19,3,June,2019,https://link.springer.com/journal/12012/19/3,Original Paper,MiR-15b-5p is Involved in Doxorubicin-Induced Cardiotoxicity via Inhibiting Bmpr1a Signal in H9c2 Cardiomyocyte,https://link.springer.com/article/10.1007/s12012-018-9495-6
1435,Biomedicine,Immunology,Journal of Experimental & Clinical Cancer Research,http://link.springer.com/journal/13046,35,1,December,2016,https://link.springer.com/journal/13046/35/1,Research,Radiation-induced miR-208a increases the proliferation and radioresistance by targeting p21 in human lung cancer cells,https://link.springer.com/article/10.1186/s13046-016-0285-3
2769,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,2,June,2018,https://link.springer.com/journal/13193/9/2,Original Article,Right and Transverse Colonic Multi-Visceral Resections for Locally Advanced Cancers—a Single-Center Experience,https://link.springer.com/article/10.1007/s13193-018-0762-6
355,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,16,1,December,2016,https://link.springer.com/journal/12872/16/1,Research Article,Cardiac Rehabilitation for Aboriginal and Torres Strait Islander people in Western Australia,https://link.springer.com/article/10.1186/s12872-016-0330-3
1706,Biomedicine,Neurology,The Cerebellum,http://link.springer.com/journal/12311,18,2,April,2019,https://link.springer.com/journal/12311/18/2,Original Paper,Both 50 and 30 Hz continuous theta burst transcranial magnetic stimulation depresses the cerebellum,https://link.springer.com/article/10.1007/s12311-018-0971-0
1959,Biomedicine,Neurology,Neurotherapeutics,http://link.springer.com/journal/13311,12,1,January,2015,https://link.springer.com/journal/13311/12/1,Review,Drug Repositioning Approaches for the Discovery of New Therapeutics for Alzheimer’s Disease,https://link.springer.com/article/10.1007/s13311-014-0325-7
1260,Biomedicine,Immunology,Pathology & Oncology Research,http://link.springer.com/journal/12253,24,3,July,2018,https://link.springer.com/journal/12253/24/3,Original Article,"Single-Nucleotide Polymorphisms of the MSH2 and MLH1 Genes, Potential Molecular Markers for Susceptibility to the Development of Basal Cell Carcinoma in the Brazilian Population",https://link.springer.com/article/10.1007/s12253-017-0265-8
101,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,25,2,April,2018,https://link.springer.com/journal/12350/25/2,Original Article,Assessment of the area at risk after acute myocardial infarction using 123I-MIBG SPECT: Comparison with the angiographic APPROACH-score,https://link.springer.com/article/10.1007/s12350-016-0644-7
2147,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,4,1,December,2009,https://link.springer.com/journal/13024/4/1,Research Article,Effects of chronic low dose rotenone treatment on human microglial cells,https://link.springer.com/article/10.1186/1750-1326-4-55
2995,Medicine & Public Health,Oncology,International Journal of Clinical Oncology,http://link.springer.com/journal/10147,24,8,August,2019,https://link.springer.com/journal/10147/24/8,Original Article,A four serum-miRNA panel serves as a potential diagnostic biomarker of osteosarcoma,https://link.springer.com/article/10.1007/s10147-019-01433-x
2735,Medicine & Public Health,Oncology,"Cancer Immunology, Immunotherapy",http://link.springer.com/journal/262,67,5,May,2018,https://link.springer.com/journal/262/67/5,Original Article,"TriCurin, a synergistic formulation of curcumin, resveratrol, and epicatechin gallate, repolarizes tumor-associated macrophages and triggers an immune response to cause suppression of HPV+ tumors",https://link.springer.com/article/10.1007/s00262-018-2130-3
136,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,23,5,October,2016,https://link.springer.com/journal/12350/23/5,Review Article,The role of treadmill exercise testing in women,https://link.springer.com/article/10.1007/s12350-016-0596-y
1977,Biomedicine,Neurology,Behavioral and Brain Functions,http://link.springer.com/journal/12993,13,1,December,2017,https://link.springer.com/journal/12993/13/1,Research,The social brain network in 22q11.2 deletion syndrome: a diffusion tensor imaging study,https://link.springer.com/article/10.1186/s12993-017-0122-7
3199,Biomedicine,Pharmacology-Toxicology,Journal of Pharmaceutical Innovation,http://link.springer.com/journal/12247,11,2,June,2016,https://link.springer.com/journal/12247/11/2,Original Article,Preparation and Evaluation of Long-Circulating Deoxypodophyllotoxin-Loaded Liposomes Using Poly(Ethylene Glycol)-Distearoylphosphatidylethanolamine,https://link.springer.com/article/10.1007/s12247-016-9246-9
3246,Biomedicine,Pharmacology-Toxicology,AAPS PharmSciTech,http://link.springer.com/journal/12249,20,3,April,2019,https://link.springer.com/journal/12249/20/3,Review Article,Brillouin Light Scattering: Development of a Near Century-Old Technique for Characterizing the Mechanical Properties of Materials,https://link.springer.com/article/10.1208/s12249-019-1311-5
76,Medicine & Public Health,Cardiology,Journal of Nuclear Cardiology,http://link.springer.com/journal/12350,26,2,April,2019,https://link.springer.com/journal/12350/26/2,Original Article,Incidence of atrioventricular block with vasodilator stress SPECT: A meta-analysis,https://link.springer.com/article/10.1007/s12350-017-1081-y
